crtR(2011:2017),Water,Urban,Rice field,Farmland,Meadow,Deciduous broadleaf,Deciduous coniferous,Evergreen broadleaf,Evergreen coniferous,Bare land,Bamboo forest,Solar panel
0.411203,0,0,0,0,0,1,0,0,0,0,0,0
0.336859,0,0,0,0,0,1,0,0,0,0,0,0
0.408128,0,0,0,1,0,0,0,0,0,0,0,0
0.394371,0,0,0,1,0,0,0,0,0,0,0,0
0.524061,0,0,0,1,0,0,0,0,0,0,0,0
0.410993,0,0,0,1,0,0,0,0,0,0,0,0
0.411233,0,0,0,0,1,0,0,0,0,0,0,0
0.305059,0,0,0,0,0,1,0,0,0,0,0,0
0.345257,0,0,0,0,0,1,0,0,0,0,0,0
0.361146,0,0,0,0,0,1,0,0,0,0,0,0
0.500871,0,0,0,0,1,0,0,0,0,0,0,0
0.329205,0,0,0,0,0,1,0,0,0,0,0,0
0.476896,0,0,0,0,0,1,0,0,0,0,0,0
0.228044,0,0,0,0,0,1,0,0,0,0,0,0
0.231035,0,0,0,0,0,1,0,0,0,0,0,0
0.54045,0,0,0,1,0,0,0,0,0,0,0,0
0.415889,0,0,0,0,1,0,0,0,0,0,0,0
0.45216,0,0,0,1,0,0,0,0,0,0,0,0
0.463176,0,0,0,1,0,0,0,0,0,0,0,0
0.474417,0,0,0,1,0,0,0,0,0,0,0,0
0.49592,0,0,0,1,0,0,0,0,0,0,0,0
0.271595,0,0,0,0,0,1,0,0,0,0,0,0
0.143377,0,0,0,0,0,0,0,0,0,0,0,1
0.112632,0,0,0,0,0,1,0,0,0,0,0,0
0.099123,0,0,0,0,0,1,0,0,0,0,0,0
0.294785,0,0,0,0,0,1,0,0,0,0,0,0
0.275865,0,0,0,0,0,1,0,0,0,0,0,0
0.406937,0,0,0,0,1,0,0,0,0,0,0,0
0.219506,0,0,0,0,0,1,0,0,0,0,0,0
0.21601,0,0,0,0,0,1,0,0,0,0,0,0
0.21768,0,0,0,0,0,1,0,0,0,0,0,0
0.215125,0,0,0,0,0,1,0,0,0,0,0,0
0.642271,0,1,0,0,0,0,0,0,0,0,0,0
0.645275,0,1,0,0,0,0,0,0,0,0,0,0
0.660763,0,1,0,0,0,0,0,0,0,0,0,0
0.404608,0,1,0,0,0,0,0,0,0,0,0,0
0.394427,0,0,0,1,0,0,0,0,0,0,0,0
0.298296,0,0,0,1,0,0,0,0,0,0,0,0
0.305693,0,1,0,0,0,0,0,0,0,0,0,0
0.474049,0,0,0,1,0,0,0,0,0,0,0,0
0.300315,0,0,0,0,0,1,0,0,0,0,0,0
0.310483,0,0,0,0,1,0,0,0,0,0,0,0
0.213839,0,0,0,0,0,0,0,0,0,0,0,1
0.242188,0,0,0,0,0,1,0,0,0,0,0,0
0.352648,0,0,0,0,1,0,0,0,0,0,0,0
0.325493,0,1,0,0,0,0,0,0,0,0,0,0
0.603549,0,1,0,0,0,0,0,0,0,0,0,0
0.575235,0,1,0,0,0,0,0,0,0,0,0,0
0.589096,0,1,0,0,0,0,0,0,0,0,0,0
0.513309,0,0,0,1,0,0,0,0,0,0,0,0
0.217103,0,0,0,0,0,1,0,0,0,0,0,0
0.223512,0,0,0,0,0,1,0,0,0,0,0,0
0.301627,0,0,0,0,0,1,0,0,0,0,0,0
0.291205,0,0,0,0,0,1,0,0,0,0,0,0
0.377753,0,0,1,0,0,0,0,0,0,0,0,0
0.546582,0,1,0,0,0,0,0,0,0,0,0,0
0.534325,0,0,0,1,0,0,0,0,0,0,0,0
0.42319,0,0,0,1,0,0,0,0,0,0,0,0
0.269249,0,0,0,0,0,1,0,0,0,0,0,0
0.205043,0,0,0,0,0,1,0,0,0,0,0,0
0.592718,0,1,0,0,0,0,0,0,0,0,0,0
0.598918,0,0,0,1,0,0,0,0,0,0,0,0
0.590737,0,1,0,0,0,0,0,0,0,0,0,0
0.58917,0,0,0,1,0,0,0,0,0,0,0,0
0.583983,0,1,0,0,0,0,0,0,0,0,0,0
0.244132,0,0,0,0,0,1,0,0,0,0,0,0
0.301612,0,0,0,0,1,0,0,0,0,0,0,0
0.309602,0,0,1,0,0,0,0,0,0,0,0,0
0.320698,0,0,1,0,0,0,0,0,0,0,0,0
0.326494,0,0,0,0,0,0,0,0,0,0,0,0
0.313794,0,0,0,1,0,0,0,0,0,0,0,0
0.325777,0,0,0,0,1,0,0,0,0,0,0,0
0.348428,0,0,0,0,0,1,0,0,0,0,0,0
0.325454,0,0,0,0,0,1,0,0,0,0,0,0
0.370161,0,1,0,0,0,0,0,0,0,0,0,0
0.522077,0,0,0,1,0,0,0,0,0,0,0,0
0.408342,0,0,0,0,1,0,0,0,0,0,0,0
0.446981,0,0,0,1,0,0,0,0,0,0,0,0
0.529104,0,0,0,1,0,0,0,0,0,0,0,0
0.506011,0,1,0,0,0,0,0,0,0,0,0,0
0.294338,0,0,0,0,0,1,0,0,0,0,0,0
0.291159,0,0,0,0,0,1,0,0,0,0,0,0
0.271356,0,0,0,0,0,0,0,0,0,0,0,1
0.254102,0,0,0,0,0,1,0,0,0,0,0,0
0.446309,0,0,0,0,0,1,0,0,0,0,0,0
0.226558,0,0,0,0,0,1,0,0,0,0,0,0
0.258335,0,0,0,0,0,0,0,0,0,0,0,1
0.185326,0,0,0,0,0,0,0,0,0,0,0,1
0.648793,0,0,0,0,0,1,0,0,0,0,0,0
0.57385,0,0,0,1,0,0,0,0,0,0,0,0
0.623388,0,0,0,1,0,0,0,0,0,0,0,0
0.629925,0,0,0,0,1,0,0,0,0,0,0,0
0.656662,0,0,0,0,1,0,0,0,0,0,0,0
0.653846,0,0,0,1,0,0,0,0,0,0,0,0
0.649765,0,0,0,1,0,0,0,0,0,0,0,0
0.12327,0,0,0,0,0,1,0,0,0,0,0,0
0.177391,0,0,0,0,0,1,0,0,0,0,0,0
-0.154308,0,0,0,0,1,0,0,0,0,0,0,0
-0.171396,0,0,0,0,0,1,0,0,0,0,0,0
-0.011877,0,0,0,0,0,1,0,0,0,0,0,0
0.308391,0,0,0,0,0,1,0,0,0,0,0,0
0.405517,0,0,0,1,0,0,0,0,0,0,0,0
0.361686,0,0,0,0,0,1,0,0,0,0,0,0
0.330991,0,0,0,0,0,1,0,0,0,0,0,0
0.349116,0,0,0,0,1,0,0,0,0,0,0,0
0.381973,0,0,0,0,0,1,0,0,0,0,0,0
0.271515,0,0,0,0,0,1,0,0,0,0,0,0
0.531337,0,0,0,1,0,0,0,0,0,0,0,0
0.537178,0,0,0,1,0,0,0,0,0,0,0,0
0.550152,0,0,0,1,0,0,0,0,0,0,0,0
0.565597,0,0,0,1,0,0,0,0,0,0,0,0
0.547814,0,1,0,0,0,0,0,0,0,0,0,0
0.379757,0,0,1,0,0,0,0,0,0,0,0,0
0.405708,0,0,0,1,0,0,0,0,0,0,0,0
0.389624,0,0,0,0,1,0,0,0,0,0,0,0
0.336274,0,0,1,0,0,0,0,0,0,0,0,0
0.368155,0,0,1,0,0,0,0,0,0,0,0,0
0.284067,0,0,0,0,0,0,0,0,0,0,0,1
0.450467,0,0,0,0,1,0,0,0,0,0,0,0
0.234016,0,0,0,0,0,1,0,0,0,0,0,0
0.536506,0,0,0,1,0,0,0,0,0,0,0,0
0.55011,0,0,0,1,0,0,0,0,0,0,0,0
0.515693,0,0,0,0,0,1,0,0,0,0,0,0
0.536371,0,0,0,1,0,0,0,0,0,0,0,0
0.356323,0,0,0,1,0,0,0,0,0,0,0,0
0.182342,0,0,0,0,0,0,0,0,0,0,0,1
0.181777,0,0,0,0,0,0,0,0,0,0,0,1
0.168951,0,0,0,0,0,0,0,0,0,0,0,1
0.202498,0,0,0,0,0,0,0,0,0,0,0,1
0.206568,0,0,0,0,0,0,0,0,0,0,0,1
0.253002,0,0,0,0,0,1,0,0,0,0,0,0
0.25153,0,0,0,0,0,1,0,0,0,0,0,0
0.252423,0,0,0,0,0,1,0,0,0,0,0,0
0.217018,0,0,0,0,0,1,0,0,0,0,0,0
0.308405,0,0,0,0,0,0,0,0,0,0,0,0
0.385899,0,0,0,1,0,0,0,0,0,0,0,0
0.397448,0,0,0,0,1,0,0,0,0,0,0,0
0.361433,0,0,0,1,0,0,0,0,0,0,0,0
0.368245,0,0,0,1,0,0,0,0,0,0,0,0
0.125128,0,0,0,0,0,1,0,0,0,0,0,0
0.129671,0,0,0,0,0,0,0,0,0,0,0,1
0.239802,0,0,0,0,1,0,0,0,0,0,0,0
0.590509,0,1,0,0,0,0,0,0,0,0,0,0
0.481316,0,0,1,0,0,0,0,0,0,0,0,0
0.444036,0,0,0,0,1,0,0,0,0,0,0,0
0.51261,0,1,0,0,0,0,0,0,0,0,0,0
0.655004,0,0,0,0,0,1,0,0,0,0,0,0
0.51912,0,0,0,1,0,0,0,0,0,0,0,0
0.284348,0,0,0,0,0,0,0,0,0,1,0,0
0.298817,0,0,0,0,0,1,0,0,0,0,0,0
0.283478,0,0,0,0,0,0,0,0,0,1,0,0
0.226132,0,0,0,0,0,1,0,0,0,0,0,0
0.221772,0,0,0,0,0,1,0,0,0,0,0,0
0.240507,0,0,0,1,0,0,0,0,0,0,0,0
0.251714,0,0,0,0,0,1,0,0,0,0,0,0
0.250648,0,0,0,0,0,0,0,0,0,0,0,0
0.114459,0,0,0,0,0,1,0,0,0,0,0,0
0.130826,0,0,0,1,0,0,0,0,0,0,0,0
0.137628,0,0,0,0,0,0,0,0,0,0,0,1
0.254163,0,0,0,0,0,1,0,0,0,0,0,0
-0.013509,0,0,0,0,0,1,0,0,0,0,0,0
0.043961,0,0,0,0,0,1,0,0,0,0,0,0
0.049547,0,0,0,0,0,1,0,0,0,0,0,0
-0.12178,0,0,0,0,0,1,0,0,0,0,0,0
-0.140711,0,0,0,0,0,1,0,0,0,0,0,0
0.259947,0,0,0,0,0,0,0,0,0,0,0,1
0.404386,0,0,0,0,0,0,0,0,0,0,0,0
0.325875,0,0,0,0,0,1,0,0,0,0,0,0
0.317673,0,0,0,0,0,1,0,0,0,0,0,0
0.280323,0,0,0,0,0,0,0,0,0,0,0,1
0.275024,0,0,0,0,0,1,0,0,0,0,0,0
0.173137,0,0,0,0,0,0,0,0,0,0,0,1
0.563879,0,1,0,0,0,0,0,0,0,0,0,0
0.498244,0,0,0,1,0,0,0,0,0,0,0,0
0.299065,0,0,0,0,0,0,0,0,0,0,0,0
0.305594,0,0,0,0,0,1,0,0,0,0,0,0
0.31297,0,0,0,0,0,0,0,0,0,0,0,1
0.250783,0,0,0,0,0,1,0,0,0,0,0,0
0.252726,0,0,0,0,0,1,0,0,0,0,0,0
0.254059,0,0,0,0,0,1,0,0,0,0,0,0
0.357151,0,0,0,0,1,0,0,0,0,0,0,0
0.41064,0,0,0,0,0,1,0,0,0,0,0,0
0.525812,0,0,0,0,1,0,0,0,0,0,0,0
0.436683,0,0,0,1,0,0,0,0,0,0,0,0
0.628368,0,0,0,1,0,0,0,0,0,0,0,0
0.538023,0,0,0,1,0,0,0,0,0,0,0,0
0.034137,0,0,0,0,0,1,0,0,0,0,0,0
0.208462,0,0,0,0,0,0,0,0,0,0,0,0
0.448478,0,0,0,0,1,0,0,0,0,0,0,0
0.447302,0,0,0,0,1,0,0,0,0,0,0,0
0.239429,0,0,0,0,0,0,0,0,0,0,0,1
0.452944,0,0,0,0,0,1,0,0,0,0,0,0
0.307926,0,0,0,0,0,0,0,0,0,0,0,1
0.27389,0,0,0,0,0,1,0,0,0,0,0,0
0.272971,0,0,0,0,0,1,0,0,0,0,0,0
0.376754,0,0,0,0,0,1,0,0,0,0,0,0
0.413232,0,0,0,1,0,0,0,0,0,0,0,0
0.451135,0,1,0,0,0,0,0,0,0,0,0,0
0.306017,0,0,0,0,0,1,0,0,0,0,0,0
0.376302,0,0,0,0,1,0,0,0,0,0,0,0
0.32103,0,0,0,1,0,0,0,0,0,0,0,0
0.345036,0,0,0,1,0,0,0,0,0,0,0,0
0.320309,0,0,0,0,0,0,0,0,0,0,0,0
0.397029,0,0,0,1,0,0,0,0,0,0,0,0
0.411094,0,0,0,1,0,0,0,0,0,0,0,0
0.517498,0,0,0,1,0,0,0,0,0,0,0,0
0.40505,0,0,0,0,1,0,0,0,0,0,0,0
0.237879,0,0,0,0,0,1,0,0,0,0,0,0
0.300991,0,0,0,0,0,1,0,0,0,0,0,0
0.300115,0,0,0,0,0,0,0,0,0,0,0,1
0.30911,0,0,0,0,0,0,0,0,0,0,0,0
0.223024,0,0,0,0,0,1,0,0,0,0,0,0
0.290325,0,0,0,0,0,1,0,0,0,0,0,0
0.286436,0,0,0,0,0,1,0,0,0,0,0,0
0.231491,0,0,0,0,0,0,0,0,0,0,0,1
0.231557,0,0,0,0,0,0,0,0,0,0,0,1
0.378835,0,0,0,1,0,0,0,0,0,0,0,0
0.385711,0,0,0,1,0,0,0,0,0,0,0,0
0.397274,0,0,0,1,0,0,0,0,0,0,0,0
0.386164,0,0,0,1,0,0,0,0,0,0,0,0
0.407374,0,0,0,0,0,1,0,0,0,0,0,0
0.261847,0,0,0,0,0,1,0,0,0,0,0,0
0.396121,0,0,0,0,1,0,0,0,0,0,0,0
0.356928,0,0,0,0,0,1,0,0,0,0,0,0
0.255922,0,0,0,0,0,1,0,0,0,0,0,0
0.676564,0,1,0,0,0,0,0,0,0,0,0,0
0.183179,0,0,0,0,1,0,0,0,0,0,0,0
0.170845,0,0,0,0,0,1,0,0,0,0,0,0
0.209886,0,0,0,0,0,1,0,0,0,0,0,0
0.252101,0,0,0,0,0,1,0,0,0,0,0,0
0.502503,0,0,0,0,0,1,0,0,0,0,0,0
0.485324,0,0,0,0,0,1,0,0,0,0,0,0
0.574471,0,0,0,1,0,0,0,0,0,0,0,0
0.560921,0,0,0,1,0,0,0,0,0,0,0,0
0.574422,0,0,0,1,0,0,0,0,0,0,0,0
0.416154,0,0,0,1,0,0,0,0,0,0,0,0
0.44045,0,0,0,0,0,1,0,0,0,0,0,0
0.349559,0,0,0,1,0,0,0,0,0,0,0,0
0.378131,0,0,0,0,0,1,0,0,0,0,0,0
0.39299,0,0,0,1,0,0,0,0,0,0,0,0
0.011689,0,0,0,0,0,1,0,0,0,0,0,0
0.117451,0,0,0,0,0,0,0,0,0,0,0,1
0.450796,0,0,0,0,0,1,0,0,0,0,0,0
0.444901,0,0,0,0,0,1,0,0,0,0,0,0
0.446683,0,0,0,0,0,1,0,0,0,0,0,0
0.265236,0,0,0,0,0,0,0,0,0,0,0,1
0.26696,0,0,0,0,0,0,0,0,0,0,0,1
0.282109,0,0,0,0,0,1,0,0,0,0,0,0
0.277306,0,0,0,0,0,1,0,0,0,0,0,0
0.254538,0,0,0,0,0,1,0,0,0,0,0,0
0.491877,0,1,0,0,0,0,0,0,0,0,0,0
0.503971,0,0,0,1,0,0,0,0,0,0,0,0
0.575065,0,1,0,0,0,0,0,0,0,0,0,0
0.559926,0,1,0,0,0,0,0,0,0,0,0,0
0.526799,0,1,0,0,0,0,0,0,0,0,0,0
0.075188,0,1,0,0,0,0,0,0,0,0,0,0
0.099662,0,0,0,0,0,1,0,0,0,0,0,0
0.196539,0,0,0,0,0,1,0,0,0,0,0,0
0.2054,0,0,0,0,0,0,0,0,0,0,0,1
0.265471,0,0,0,0,0,1,0,0,0,0,0,0
0.288877,0,0,0,0,0,1,0,0,0,0,0,0
0.117888,0,0,0,0,0,0,0,0,0,0,0,1
0.35692,0,0,0,0,0,1,0,0,0,0,0,0
0.217712,0,0,0,0,0,1,0,0,0,0,0,0
0.129222,0,0,0,0,0,0,0,0,0,0,0,1
0.15457,0,0,0,0,0,0,0,0,0,0,0,1
0.231288,0,0,0,0,0,1,0,0,0,0,0,0
0.229684,0,0,0,0,0,1,0,0,0,0,0,0
0.235772,0,0,0,0,0,1,0,0,0,0,0,0
0.241074,0,0,0,0,0,1,0,0,0,0,0,0
0.240437,0,0,0,0,1,0,0,0,0,0,0,0
0.503359,0,0,0,1,0,0,0,0,0,0,0,0
0.322733,0,0,0,0,0,1,0,0,0,0,0,0
0.326152,0,0,0,0,0,0,0,0,0,0,0,1
0.483403,0,0,1,0,0,0,0,0,0,0,0,0
0.50471,0,0,0,1,0,0,0,0,0,0,0,0
0.515977,0,0,0,1,0,0,0,0,0,0,0,0
0.494733,0,0,1,0,0,0,0,0,0,0,0,0
0.505854,0,0,0,1,0,0,0,0,0,0,0,0
0.456367,0,1,0,0,0,0,0,0,0,0,0,0
0.443893,0,0,0,1,0,0,0,0,0,0,0,0
0.412924,0,0,0,0,0,1,0,0,0,0,0,0
0.411401,0,0,0,0,0,1,0,0,0,0,0,0
0.269918,0,0,0,0,0,1,0,0,0,0,0,0
0.278943,0,0,0,0,0,1,0,0,0,0,0,0
0.277928,0,0,0,0,0,1,0,0,0,0,0,0
0.55085,0,0,0,1,0,0,0,0,0,0,0,0
0.582217,0,0,0,1,0,0,0,0,0,0,0,0
0.593998,0,1,0,0,0,0,0,0,0,0,0,0
0.60609,0,1,0,0,0,0,0,0,0,0,0,0
0.332968,0,0,0,0,0,0,0,0,0,0,0,0
0.092191,0,0,0,0,0,1,0,0,0,0,0,0
0.07573,0,0,0,0,1,0,0,0,0,0,0,0
0.458838,0,0,0,0,1,0,0,0,0,0,0,0
0.383669,0,0,1,0,0,0,0,0,0,0,0,0
0.509235,0,0,0,0,0,1,0,0,0,0,0,0
0.519946,0,0,0,1,0,0,0,0,0,0,0,0
0.534468,0,0,0,1,0,0,0,0,0,0,0,0
0.537338,0,1,0,0,0,0,0,0,0,0,0,0
0.512865,0,0,0,1,0,0,0,0,0,0,0,0
0.424112,0,0,1,0,0,0,0,0,0,0,0,0
0.239007,0,0,0,0,0,0,0,0,0,0,0,1
0.668487,0,0,0,1,0,0,0,0,0,0,0,0
0.682935,0,1,0,0,0,0,0,0,0,0,0,0
0.284834,0,0,0,0,0,0,0,0,0,0,0,1
0.440168,0,1,0,0,0,0,0,0,0,0,0,0
0.484587,0,0,0,1,0,0,0,0,0,0,0,0
0.580779,0,1,0,0,0,0,0,0,0,0,0,0
0.549478,0,0,0,1,0,0,0,0,0,0,0,0
0.345577,0,0,0,1,0,0,0,0,0,0,0,0
0.123,0,0,0,0,0,0,0,0,0,0,0,1
0.330144,0,0,0,0,0,1,0,0,0,0,0,0
0.3173,0,0,0,0,0,1,0,0,0,0,0,0
0.300967,0,0,0,0,0,1,0,0,0,0,0,0
0.214582,0,0,0,0,0,1,0,0,0,0,0,0
0.218326,0,0,0,0,0,1,0,0,0,0,0,0
0.315017,0,1,0,0,0,0,0,0,0,0,0,0
0.393046,0,0,0,0,1,0,0,0,0,0,0,0
0.399747,0,0,0,0,1,0,0,0,0,0,0,0
0.402323,0,0,0,0,0,0,0,0,0,0,0,0
0.248947,0,0,0,0,0,1,0,0,0,0,0,0
0.240017,0,0,0,0,0,0,0,0,0,0,0,1
0.456213,0,0,0,0,1,0,0,0,0,0,0,0
0.45836,0,0,0,0,1,0,0,0,0,0,0,0
0.441456,0,0,0,0,0,1,0,0,0,0,0,0
0.440658,0,0,0,0,0,1,0,0,0,0,0,0
0.44751,0,0,0,0,1,0,0,0,0,0,0,0
0.094216,0,0,0,0,0,0,0,0,0,0,0,1
0.324731,0,0,0,0,0,1,0,0,0,0,0,0
0.344702,0,0,0,0,0,0,0,0,0,0,0,0
0.643657,0,0,0,0,0,1,0,0,0,0,0,0
0.442866,0,0,0,0,1,0,0,0,0,0,0,0
0.247818,0,0,0,0,0,1,0,0,0,0,0,0
0.254115,0,0,0,0,0,1,0,0,0,0,0,0
0.429306,0,0,0,0,0,1,0,0,0,0,0,0
0.511966,0,0,0,0,1,0,0,0,0,0,0,0
0.655724,0,1,0,0,0,0,0,0,0,0,0,0
0.303424,0,0,0,0,0,1,0,0,0,0,0,0
0.337732,0,0,0,0,0,1,0,0,0,0,0,0
0.577989,0,0,0,1,0,0,0,0,0,0,0,0
0.417791,0,0,0,1,0,0,0,0,0,0,0,0
0.39985,0,0,0,0,1,0,0,0,0,0,0,0
0.620194,0,0,0,1,0,0,0,0,0,0,0,0
0.588821,0,0,1,0,0,0,0,0,0,0,0,0
0.470397,0,1,0,0,0,0,0,0,0,0,0,0
0.532991,0,1,0,0,0,0,0,0,0,0,0,0
0.471217,0,1,0,0,0,0,0,0,0,0,0,0
0.465179,0,1,0,0,0,0,0,0,0,0,0,0
0.469067,0,0,1,0,0,0,0,0,0,0,0,0
0.464054,0,0,0,1,0,0,0,0,0,0,0,0
0.312834,0,0,0,0,0,1,0,0,0,0,0,0
0.263934,0,0,0,0,0,1,0,0,0,0,0,0
0.25455,0,0,0,0,0,1,0,0,0,0,0,0
0.493053,0,0,0,0,0,1,0,0,0,0,0,0
0.220434,0,0,0,0,0,0,0,0,0,0,0,1
0.202711,0,0,0,0,0,1,0,0,0,0,0,0
0.159272,0,0,0,0,0,1,0,0,0,0,0,0
0.167566,0,0,0,0,0,1,0,0,0,0,0,0
0.163772,0,0,0,0,0,1,0,0,0,0,0,0
0.255946,0,0,0,1,0,0,0,0,0,0,0,0
0.630823,0,0,1,0,0,0,0,0,0,0,0,0
0.628828,0,0,1,0,0,0,0,0,0,0,0,0
0.656842,0,1,0,0,0,0,0,0,0,0,0,0
0.599011,0,0,1,0,0,0,0,0,0,0,0,0
0.609687,0,0,1,0,0,0,0,0,0,0,0,0
0.656545,0,1,0,0,0,0,0,0,0,0,0,0
0.243065,0,0,0,0,0,1,0,0,0,0,0,0
0.365,0,0,0,0,0,1,0,0,0,0,0,0
0.302135,0,0,0,0,0,1,0,0,0,0,0,0
0.318091,0,0,0,0,0,1,0,0,0,0,0,0
0.275945,0,0,0,0,0,1,0,0,0,0,0,0
0.287492,0,0,0,0,0,1,0,0,0,0,0,0
0.408323,0,1,0,0,0,0,0,0,0,0,0,0
0.404485,0,0,1,0,0,0,0,0,0,0,0,0
0.485652,0,0,0,1,0,0,0,0,0,0,0,0
0.509494,0,0,0,1,0,0,0,0,0,0,0,0
0.073354,0,0,0,0,0,1,0,0,0,0,0,0
0.14948,0,0,0,0,0,1,0,0,0,0,0,0
0.410015,0,0,0,1,0,0,0,0,0,0,0,0
0.463911,0,0,1,0,0,0,0,0,0,0,0,0
0.383197,0,0,0,0,1,0,0,0,0,0,0,0
0.366835,0,0,0,0,0,1,0,0,0,0,0,0
0.351285,0,0,1,0,0,0,0,0,0,0,0,0
0.36452,0,0,1,0,0,0,0,0,0,0,0,0
0.439518,0,0,0,0,1,0,0,0,0,0,0,0
0.582225,0,0,0,1,0,0,0,0,0,0,0,0
0.432649,0,0,0,0,1,0,0,0,0,0,0,0
0.185516,0,0,0,0,0,1,0,0,0,0,0,0
0.662837,0,1,0,0,0,0,0,0,0,0,0,0
0.6565,0,1,0,0,0,0,0,0,0,0,0,0
0.631909,0,1,0,0,0,0,0,0,0,0,0,0
0.397366,1,0,0,0,0,0,0,0,0,0,0,0
0.565963,0,1,0,0,0,0,0,0,0,0,0,0
0.574935,0,1,0,0,0,0,0,0,0,0,0,0
0.657749,0,1,0,0,0,0,0,0,0,0,0,0
0.657816,0,1,0,0,0,0,0,0,0,0,0,0
0.636689,0,1,0,0,0,0,0,0,0,0,0,0
0.637445,0,1,0,0,0,0,0,0,0,0,0,0
0.673014,0,1,0,0,0,0,0,0,0,0,0,0
0.437476,0,0,0,0,1,0,0,0,0,0,0,0
0.457707,0,1,0,0,0,0,0,0,0,0,0,0
0.458583,0,0,0,0,1,0,0,0,0,0,0,0
0.452387,0,1,0,0,0,0,0,0,0,0,0,0
0.353937,0,0,0,0,1,0,0,0,0,0,0,0
0.317417,0,0,0,0,0,1,0,0,0,0,0,0
0.132843,0,0,0,0,0,1,0,0,0,0,0,0
0.13845,0,0,0,0,0,0,0,0,0,0,0,1
0.457926,0,0,0,1,0,0,0,0,0,0,0,0
0.608405,0,0,0,1,0,0,0,0,0,0,0,0
0.621657,0,0,0,0,0,0,0,0,0,1,0,0
0.453761,0,0,0,1,0,0,0,0,0,0,0,0
0.466227,0,1,0,0,0,0,0,0,0,0,0,0
0.187737,0,0,0,0,0,0,0,0,0,0,0,1
0.186783,0,0,0,0,0,1,0,0,0,0,0,0
0.253086,0,0,0,0,0,1,0,0,0,0,0,0
0.333798,0,0,1,0,0,0,0,0,0,0,0,0
0.329948,0,0,0,0,0,0,0,0,0,0,0,0
0.444443,0,0,0,0,0,1,0,0,0,0,0,0
0.215096,0,0,0,0,0,1,0,0,0,0,0,0
0.204527,0,0,0,0,0,1,0,0,0,0,0,0
0.264166,0,0,0,1,0,0,0,0,0,0,0,0
0.261054,0,0,0,0,0,1,0,0,0,0,0,0
0.27554,0,0,0,0,0,1,0,0,0,0,0,0
0.437726,0,0,0,0,1,0,0,0,0,0,0,0
0.443215,0,0,0,0,1,0,0,0,0,0,0,0
0.138763,0,0,0,0,0,0,0,0,0,0,0,1
0.077973,0,0,0,0,1,0,0,0,0,0,0,0
0.279499,0,0,1,0,0,0,0,0,0,0,0,0
0.284231,0,0,0,0,0,1,0,0,0,0,0,0
0.466475,0,0,0,1,0,0,0,0,0,0,0,0
0.320302,0,0,0,0,1,0,0,0,0,0,0,0
0.488117,0,0,0,1,0,0,0,0,0,0,0,0
0.338494,0,0,0,0,1,0,0,0,0,0,0,0
0.342426,0,0,0,0,0,1,0,0,0,0,0,0
0.386815,0,0,1,0,0,0,0,0,0,0,0,0
0.365088,0,0,1,0,0,0,0,0,0,0,0,0
0.228003,0,0,0,0,0,1,0,0,0,0,0,0
0.210306,0,0,0,0,0,1,0,0,0,0,0,0
0.20198,0,0,0,0,0,1,0,0,0,0,0,0
0.162535,0,0,0,0,0,1,0,0,0,0,0,0
0.199505,0,0,0,0,0,1,0,0,0,0,0,0
0.259195,0,0,0,0,0,1,0,0,0,0,0,0
0.597483,0,0,0,1,0,0,0,0,0,0,0,0
0.595909,0,1,0,0,0,0,0,0,0,0,0,0
0.685227,0,1,0,0,0,0,0,0,0,0,0,0
0.638432,0,0,0,1,0,0,0,0,0,0,0,0
0.211751,0,0,0,0,0,1,0,0,0,0,0,0
0.219292,0,0,0,0,0,1,0,0,0,0,0,0
0.215694,0,0,0,0,0,1,0,0,0,0,0,0
0.643467,0,0,0,1,0,0,0,0,0,0,0,0
0.629951,0,0,0,1,0,0,0,0,0,0,0,0
0.487375,0,0,0,1,0,0,0,0,0,0,0,0
0.503184,0,0,0,0,0,1,0,0,0,0,0,0
0.189383,0,0,0,0,0,0,0,0,0,0,0,1
0.208056,0,0,0,0,0,1,0,0,0,0,0,0
0.522958,0,0,0,1,0,0,0,0,0,0,0,0
0.545719,0,0,0,0,1,0,0,0,0,0,0,0
0.551702,0,0,0,0,0,1,0,0,0,0,0,0
0.533962,0,0,0,0,0,1,0,0,0,0,0,0
0.537002,0,0,0,0,0,1,0,0,0,0,0,0
0.39371,0,0,0,1,0,0,0,0,0,0,0,0
0.364896,0,0,0,0,0,1,0,0,0,0,0,0
0.311074,0,0,0,0,0,1,0,0,0,0,0,0
0.432722,0,0,0,0,0,1,0,0,0,0,0,0
0.305027,0,0,0,0,0,1,0,0,0,0,0,0
0.250679,0,0,0,0,0,1,0,0,0,0,0,0
0.31563,0,0,0,0,0,0,0,0,0,0,0,1
0.322342,0,0,0,0,0,1,0,0,0,0,0,0
0.31965,0,0,0,0,0,0,0,0,0,0,0,1
0.197493,0,0,0,0,0,1,0,0,0,0,0,0
0.214497,0,0,0,0,0,1,0,0,0,0,0,0
0.195762,0,0,0,0,0,1,0,0,0,0,0,0
0.179942,0,0,0,0,0,1,0,0,0,0,0,0
0.211284,0,0,0,0,0,1,0,0,0,0,0,0
0.210284,0,0,0,0,0,1,0,0,0,0,0,0
0.225439,0,0,0,0,0,1,0,0,0,0,0,0
0.427076,0,0,0,0,0,0,0,0,0,0,0,0
0.379302,0,0,0,0,0,1,0,0,0,0,0,0
0.323594,0,0,0,0,0,1,0,0,0,0,0,0
