crtR(2011:2022),mean curvature,Gaussian curvature,ridge degree,ravine degree,Longitude,Latitude
0.335259,694.056145,147909.5449,-100,1225.020105,140.914705,37.402699
0.386879,-102.223975,3947.366872,-100,-100,140.922616,37.400902
0.39277,212.558322,-171339.8764,-100,592.578349,140.924878,37.39865
0.369211,-102.223975,3947.366872,-100,-100,140.923745,37.401353
0.379415,-102.223975,3947.366872,-100,-100,140.923181,37.401353
0.395778,68.196379,-12515.93638,-100,123.025266,140.926008,37.39865
0.410164,68.196379,-12515.93638,-100,145.784064,140.926007,37.399101
0.3995,68.196379,-12515.93638,-100,123.025266,140.926573,37.398651
0.39674,41.554593,-7105.652494,-100,-100,140.925444,37.397749
0.413425,18.821495,-7774.854737,-100,-100,140.927703,37.398201
0.404359,68.196379,-12515.93638,-100,123.025266,140.927138,37.398651
0.431224,6.381823,-483.584058,-100,-100,140.916399,37.403601
0.467636,-7.669494,-940.445804,-100,-100,140.913572,37.405853
0.225015,365.799742,33857.06202,-100,628.578686,140.911316,37.402246
0.198814,35.945131,1222.283957,-100,-100,140.910752,37.401795
0.220207,-13.135906,-52.872166,-100,-100,140.910189,37.399991
0.212011,-22.236136,-138.355185,-100,-100,140.909624,37.399991
0.384851,98.905816,8616.735543,-100,-100,140.915834,37.40315
0.353162,694.056145,147909.5449,-100,1243.887851,140.914705,37.40315
0.190874,66.843089,4010.617031,-100,45.432684,140.909622,37.401794
0.184807,127.69429,14073.98313,-100,148.580743,140.907927,37.401792
0.206992,35.945131,1222.283957,-100,-100,140.911316,37.401795
0.189025,93.754054,7870.407356,-100,81.44225,140.909057,37.401793
0.242352,151.017519,-58596.99537,-100,406.112757,140.910186,37.402696
0.214165,365.799742,33857.06202,-100,628.743699,140.910186,37.402245
0.359209,-90.936868,3061.584578,107.778632,-100,140.924311,37.400452
0.406431,-50.879327,-1099.316711,-100,-100,140.924876,37.400452
0.450195,-129.424861,-2633.097205,-100,-100,140.929964,37.396399
0.410533,130.783514,-14629.50335,-100,320.315632,140.900032,37.39142
0.408932,-10.809082,-5991.82117,-100,-100,140.900596,37.391421
0.2275,-0.588334,-89.209702,-100,-100,140.911883,37.400443
0.215235,-0.588334,-89.209702,-100,-100,140.911318,37.400443
0.288306,-35.383484,844.133198,-100,-100,140.912449,37.399542
0.339647,-29.894571,190.405378,-100,-100,140.911886,37.39819
0.368509,-66.174227,2955.212179,-100,-100,140.911886,37.397739
0.277035,-23.969428,58.380914,-100,-100,140.911884,37.399542
0.267069,-23.969428,58.380914,-100,-100,140.911319,37.399542
0.308536,-23.950903,56.654274,-100,-100,140.911885,37.399091
0.424671,-88.377541,2767.713106,-100,-100,140.919226,37.401801
0.441205,36.190975,983.349183,-100,-100,140.918659,37.403152
0.433297,27.499732,658.631681,-100,-100,140.91866,37.402702
0.275872,27.273468,-5353.697312,-100,104.884277,140.909055,37.403145
0.147655,95.025899,7703.293015,-100,-100,140.907928,37.400891
0.244048,18.865259,-3709.469176,-100,57.238364,140.908491,37.402694
0.214013,293.110622,-29569.0342,-100,586.522992,140.907926,37.402243
0.21583,293.110622,-29569.0342,-100,547.063625,140.907361,37.402243
0.246404,18.865259,-3709.469176,-100,-100,140.907926,37.402694
0.15236,95.025899,7703.293015,-100,-100,140.907362,37.401341
0.408195,-34.963036,763.459548,-100,-100,140.92205,37.402253
0.404283,-70.346756,3464.878051,-100,-100,140.92205,37.401803
0.40462,-214.061846,27022.2461,199.47052,-100,140.919792,37.399998
0.403115,-121.278696,10193.49284,-100,-100,140.919227,37.399998
0.432774,536.640413,-15719.97882,-100,1059.815229,140.915833,37.404052
0.446787,64.325621,-10352.21645,-100,136.597932,140.915833,37.404502
0.437438,71.521863,502.161977,-100,-100,140.915268,37.404502
0.431025,-26.405733,-3.513421,-100,-100,140.919225,37.402251
0.432859,-34.335744,25.98528,-100,-100,140.91979,37.402252
0.439051,-22.533524,-124.551517,-100,-100,140.91979,37.402702
0.424239,22.224663,-3957.860619,-100,-100,140.927705,37.396398
0.430945,-71.604666,1283.461026,-100,-100,140.92827,37.396398
0.511974,-362.587482,92641.35338,467.316022,-100,140.93053,37.395498
0.444099,-129.424861,-2633.097205,-100,-100,140.929399,37.396399
0.201736,5.020459,-2.894335,30.345279,-100,140.911318,37.400894
0.214415,5.020459,-2.894335,30.345279,-100,140.911882,37.400894
0.262246,-10.68709,-58.265776,-100,-100,140.912448,37.399993
0.289005,151.017519,-58596.99537,-100,439.243593,140.91188,37.403147
0.329084,56.455422,-3090.615836,-100,124.529831,140.909055,37.403596
0.362337,29.365281,-3455.986771,-100,90.442306,140.900028,37.394124
0.370067,74.578987,-2801.557419,-100,158.894551,140.900029,37.393674
0.425607,6.381823,-483.584058,-100,-100,140.918095,37.402701
0.393364,-96.446022,4021.25081,-100,-100,140.922615,37.401803
0.390084,-102.223975,3947.366872,-100,-100,140.922616,37.401352
0.191965,5.020459,-2.894335,30.345279,-100,140.910753,37.400893
0.18971,5.020459,-2.894335,30.345279,-100,140.910752,37.401344
0.285311,-23.950903,56.654274,-100,-100,140.91019,37.39909
0.178939,27.344429,722.448901,-100,-100,140.909622,37.401343
0.183449,5.020459,-2.894335,30.345279,-100,140.910187,37.401343
0.178415,27.623049,738.572898,-100,-100,140.909623,37.400892
0.198884,5.020459,-2.894335,30.345279,-100,140.911317,37.401344
0.461195,6.381823,-483.584058,-100,-100,140.918094,37.403603
0.45313,6.381823,-483.584058,-100,-100,140.917529,37.403602
0.519771,29.315598,-52.756174,-100,-100,140.89778,37.385559
0.518624,39.116291,-48.181989,-100,-100,140.897215,37.385559
0.516554,56.113502,1144.935079,-100,-100,140.89665,37.385558
0.434477,6.381823,-483.584058,-100,-100,140.918094,37.403152
0.425067,6.381823,-483.584058,-100,-100,140.917529,37.403152
0.275031,147.695939,-13913.12498,-100,306.389953,140.90962,37.403146
0.330363,18.865259,-3709.469176,-100,57.238364,140.90849,37.403596
0.242425,56.455422,-3090.615836,-100,124.529831,140.909056,37.402695
0.2125,294.52046,-17127.0537,-100,578.162419,140.909056,37.402244
0.212609,291.326085,11150.62445,-100,529.667247,140.909621,37.402244
0.455983,87.194601,-33511.88937,-100,229.008467,140.916398,37.404503
0.420369,-116.552735,6468.384536,112.604888,-100,140.920356,37.401351
0.425771,-101.144197,4173.799894,-100,-100,140.920355,37.401801
0.421267,-101.144197,4173.799894,-100,-100,140.92092,37.401802
0.398216,35.460233,-11869.7864,77.490782,-100,140.926008,37.3982
0.393464,62.184888,-20666.83521,-100,144.764185,140.925443,37.39865
0.418592,-57.381262,-2719.310777,-100,-100,140.909053,37.404948
0.49919,-261.540557,49645.43251,384.432877,-100,140.91131,37.407203
0.499599,-261.540557,49645.43251,358.845927,-100,140.910745,37.407203
0.245267,151.017519,-58596.99537,-100,426.545229,140.91075,37.402696
0.193747,35.945131,1222.283957,-100,-100,140.910187,37.401794
0.218055,365.799742,33857.06202,-100,610.078223,140.910751,37.402245
0.355407,104.393972,1744.903792,-100,176.813947,140.90229,37.392323
0.342815,104.393972,1744.903792,-100,176.02349,140.902289,37.392774
0.371249,81.223567,-1078.121393,-100,137.763562,140.90229,37.391873
0.316906,85.689036,-430.027491,-100,127.494041,140.902853,37.393225
0.491642,22.249264,-1081.250334,-100,35.06742,140.898342,37.387362
0.52015,29.315598,-52.756174,-100,-100,140.898345,37.38556
0.515488,23.866604,-606.776171,-100,-100,140.898344,37.38601
0.41559,-116.552735,6468.384536,127.126815,-100,140.919791,37.4009
0.41575,-16.232192,145.167137,-100,-100,140.922049,37.403155
0.234882,1845.865354,909025.2171,-100,3310.39539,140.900586,37.399082
0.238224,671.909376,152570.94,-100,1092.559669,140.900021,37.399533
0.459653,16.884676,-1466.182122,-100,-100,140.914702,37.405403
0.4557,16.884676,-1466.182122,-100,-100,140.914137,37.405403
0.490705,-0.872315,-3.444889,-100,-100,140.911308,37.409006
0.450054,-60.014727,1060.919085,-100,-100,140.912442,37.405401
0.428105,-35.437488,277.78732,-100,-100,140.912443,37.404951
0.430772,-4.933645,-2297.115459,-100,-100,140.913008,37.404951
0.451049,18.986577,-1876.513383,-100,-100,140.913007,37.405402
0.539289,320.615243,30653.63591,-100,447.821467,140.894394,37.383753
0.418321,-39.391603,42.167873,-100,-100,140.921485,37.402253
0.396697,-60.665765,2399.625719,44.08095,-100,140.922615,37.402254
0.46791,-69.130934,1736.849196,-100,-100,140.912442,37.405852
0.467468,-31.155479,-1123.320163,-100,-100,140.913007,37.405852
0.479527,-19.192181,-1152.313243,-100,-100,140.913006,37.406303
0.484667,-11.501821,-33536.10594,-100,182.714164,140.913571,37.406754
0.35451,72.768993,-2346.435148,-100,144.934472,140.900027,37.394575
0.269754,98.683737,-2147.138967,205.325148,-100,140.901155,37.396379
0.251482,98.983633,-2026.018152,-100,201.286232,140.901154,37.396829
0.363692,-165.388966,13230.53773,261.306182,-100,140.899462,37.394574
0.321535,75.029221,-239.851216,-100,124.261915,140.900591,37.395477
0.326379,71.719108,-533.070665,-100,-100,140.900026,37.395927
0.46882,-46.211694,1213.053866,-100,-100,140.911312,37.405851
0.468504,-46.211694,1213.053866,-100,-100,140.911877,37.405852
0.481189,-107.416983,-10942.30776,189.786351,-100,140.912441,37.406303
0.428501,-74.290759,-198913.7562,479.984454,-100,140.898904,37.390067
0.520988,386.606846,56375.78663,-100,598.782004,140.894957,37.384655
0.489804,-377.422789,-1352.883068,738.075539,-100,140.912441,37.406753
0.482781,-265.961955,-79889.94635,572.290862,-100,140.911876,37.406302
0.482982,-11.501821,-33536.10594,-100,182.714164,140.914135,37.406755
0.362028,96.527954,-6656.36706,-100,124.043959,140.910184,37.404048
0.361402,85.014527,48.101536,-100,-100,140.909619,37.404047
0.328762,151.017519,-58596.99537,-100,409.772744,140.910184,37.403597
0.392561,36.636124,458.194844,-100,-100,140.909618,37.404498
0.483763,-265.961955,-79889.94635,577.808155,-100,140.911311,37.406302
0.406846,121.365782,-8663.427462,-100,218.356472,140.925442,37.399551
0.407765,110.902865,-6814.940968,-100,172.015633,140.926007,37.399552
0.408559,62.184888,-20666.83521,-100,155.490371,140.925443,37.399101
0.42555,34.930942,-199664.3286,-100,434.327086,140.899468,37.390518
0.419633,-61.777645,-198115.496,498.920125,-100,140.898903,37.390518
0.388841,104.393972,1744.903792,-100,176.813947,140.900595,37.392322
0.377804,96.292804,-22134.10378,-100,200.818309,140.900029,37.393223
0.36126,93.657733,3744.669349,-100,-100,140.909054,37.404047
0.328436,108.74618,-16823.23568,-100,279.953105,140.909619,37.403596
0.492247,-256.140493,46891.00366,322.528014,-100,140.911876,37.406753
0.428758,100.980048,-1700.628229,-100,210.11714,140.900033,37.390519
0.375516,-172.94852,9206.606941,188.300789,-100,140.898898,37.394123
0.131239,115.154699,-1205.02799,-100,183.868549,140.902283,37.397732
0.40502,37.867405,-3920.16666,23.369467,-100,140.926574,37.397749
0.407335,55.342069,-4060.538321,-100,-100,140.926574,37.397299
0.413089,55.342069,-4060.538321,-100,-100,140.927139,37.397299
0.536127,320.615243,30653.63591,-100,537.558539,140.895523,37.383754
0.530326,386.606846,56375.78663,-100,651.645261,140.895523,37.384205
0.537612,320.615243,30653.63591,-100,457.693154,140.894959,37.383754
0.2946,98.683737,-2147.138967,-100,194.166471,140.90059,37.396378
0.432294,-129.424861,-2633.097205,-100,-100,140.928834,37.3973
0.421865,22.224663,-3957.860619,-100,-100,140.927704,37.396849
0.419297,57.485742,-3971.653187,-100,-100,140.927704,37.397299
0.428441,-71.604666,1283.461026,-100,-100,140.928269,37.396849
0.228366,-13.135906,-52.872166,-100,-100,140.910754,37.399992
0.29354,-23.950903,56.654274,-100,-100,140.910755,37.39864
0.292448,-23.950903,56.654274,-100,-100,140.910755,37.39909
0.300436,-23.950903,56.654274,-100,-100,140.91132,37.39864
0.393672,6.849049,17.128576,-100,-100,140.910183,37.404498
0.39679,6.849049,17.128576,-100,-100,140.911313,37.404499
0.513522,-1235.994908,-280426.375,2524.552346,-100,140.931095,37.395949
0.50979,-365.229697,-114244.3466,773.64043,-100,140.93053,37.395949
0.403727,207.551315,12317.43222,-100,370.488573,140.925441,37.400453
0.405454,192.910167,14714.42965,-100,363.101887,140.926007,37.400002
0.452771,-365.229697,-114244.3466,789.73539,-100,140.929965,37.395949
0.507547,-129.424861,-2633.097205,-100,-100,140.930529,37.3964
0.493973,-395.827432,4520.939245,771.958978,-100,140.91244,37.407204
0.469606,-15.020217,-115.271897,-100,-100,140.919224,37.403603
0.466794,36.190975,983.349183,-100,-100,140.918659,37.403603
0.445508,-14.824,167.186156,-100,-100,140.896647,37.388262
0.295738,67.576705,96.588342,-100,15.577333,140.904536,37.402691
0.310549,67.576705,96.588342,-100,-100,140.903971,37.402691
0.100684,511.51628,75905.45623,-100,890.018522,140.905104,37.400438
0.541485,225.980853,1122.852846,-100,354.408198,140.893829,37.383753
0.555521,112.980191,1086.106846,-100,-100,140.893265,37.383302
0.633303,-282.901481,-25815.50611,553.369555,-100,140.891575,37.380145
0.406026,-27.949097,-2839.167626,-100,-100,140.924876,37.400903
0.405189,158.654223,11054.71638,-100,302.395563,140.925442,37.400002
0.406405,245.108023,9966.334288,-100,450.661962,140.927135,37.401355
0.416268,-116.552735,6468.384536,112.604888,-100,140.920921,37.401351
0.404738,-94.921624,5161.987124,78.819663,-100,140.921486,37.400901
0.400363,-84.387835,3715.982579,-100,-100,140.922051,37.401352
0.391489,3.761566,-207.715727,-100,-100,140.909053,37.404497
0.399994,-54.809189,2197.953956,39.129901,-100,140.922614,37.402704
0.37116,-96.446022,4021.25081,119.688977,-100,140.923745,37.401804
0.361568,-96.446022,4021.25081,162.274513,-100,140.92431,37.401804
0.407776,192.910167,14714.42965,-100,363.101887,140.926571,37.400003
0.403427,251.436265,12365.65706,-100,502.358508,140.926006,37.400453
0.43595,-68.13968,3474.147352,85.430237,-100,140.929398,37.397751
0.462733,413.776819,135222.6793,-100,536.362283,140.917528,37.404053
0.437852,-21.546842,-154.405631,-100,-100,140.919225,37.402702
0.444923,-21.546842,-154.405631,-100,-100,140.919224,37.403153
0.347726,104.303739,1709.065172,-100,167.950613,140.901724,37.393224
0.360181,104.303739,1709.065172,-100,167.950613,140.901159,37.393224
0.350392,68.550521,491.26408,-100,125.365384,140.901158,37.393675
0.611895,-282.901481,-25815.50611,521.28702,-100,140.892704,37.380597
0.60465,-176.351233,-2238.615257,268.166411,-100,140.892703,37.381048
0.602776,-262.806401,-31879.45796,446.009387,-100,140.893269,37.380598
0.596692,-2.508891,-477.401153,-100,-100,140.892703,37.381498
0.336925,46.381128,-1849.331155,-100,70.214425,140.900026,37.395476
0.265455,58.879095,-3086.066204,-100,118.393032,140.904537,37.40224
0.082172,1845.865354,909025.2171,-100,3357.559682,140.902281,37.399084
0.102982,1684.70897,559134.0698,-100,3133.90799,140.90228,37.399534
0.113003,432.46262,4383.021191,-100,792.422196,140.905668,37.400889
0.425756,-121.527741,6980.5919,188.555721,-100,140.928269,37.3973
0.422873,-40.426725,1390.584213,-100,-100,140.928268,37.39775
0.447571,-129.424861,-2633.097205,-100,-100,140.929964,37.39685
0.495895,-104.895182,3421.491632,-100,-100,140.909615,37.407653
0.490337,-65.255416,928.40202,-100,-100,140.90905,37.407652
0.213053,293.110622,-29569.0342,-100,590.953456,140.908491,37.402244
0.483646,-265.961955,-79889.94635,604.904581,-100,140.910746,37.406301
0.424847,-41.185498,773.05001,-100,-100,140.911313,37.40495
0.417863,68.196379,-12515.93638,-100,145.784064,140.927137,37.399102
0.416532,-22.508899,313.60578,-100,-100,140.928268,37.398652
0.419786,-31.859557,542.531543,-100,-100,140.928268,37.398201
0.41012,72.340089,-9343.878742,-100,-100,140.927703,37.398651
0.423354,-43.741572,1620.70899,33.839382,-100,140.928832,37.398652
0.48651,113.065071,-30911.01691,-100,296.79537,140.917527,37.405405
0.477597,87.194601,-33511.88937,-100,296.650425,140.918093,37.404504
0.469605,413.776819,135222.6793,-100,444.161875,140.918093,37.404053
0.493797,-256.140493,46891.00366,331.258861,-100,140.911311,37.406753
0.493955,-256.140493,46891.00366,337.376355,-100,140.910746,37.406752
0.385587,-85.534631,-1565.385554,-100,-100,140.898899,37.393222
0.385849,-85.534631,-1565.385554,-100,-100,140.898335,37.393221
0.376529,-84.159168,-1579.748928,-100,-100,140.899464,37.393673
0.407546,245.108023,9966.334288,-100,470.365999,140.927136,37.400904
0.409418,251.436265,12365.65706,-100,502.358508,140.927136,37.400454
0.4036,245.108023,9966.334288,-100,470.365999,140.926571,37.400904
0.381075,104.393972,1744.903792,-100,176.813947,140.90116,37.392322
0.398708,81.223567,-1078.121393,-100,137.763562,140.900596,37.391871
0.389335,-68.273114,-7681.280671,-100,-100,140.899465,37.392772
0.382923,-110.599855,-7691.983661,-100,-100,140.899464,37.393222
0.390426,-83.423054,-1631.362739,-100,-100,140.8989,37.392771
0.406029,-27.949097,-2839.167626,-100,-100,140.924875,37.401354
0.359429,-102.223975,3947.366872,-100,-100,140.924311,37.400903
0.411909,192.910167,14714.42965,-100,363.101887,140.927136,37.400003
0.405399,251.436265,12365.65706,-100,502.358508,140.926571,37.400453
0.232537,98.983633,-2026.018152,-100,200.018456,140.901154,37.39728
0.217408,98.983633,-2026.018152,-100,201.286232,140.901719,37.39683
-0.013485,51.411256,-7659.142238,-100,-100,140.902847,37.398634
0.486883,-33.238251,-38475.31436,196.380924,-100,140.91357,37.407205
0.490145,113.065071,-30911.01691,-100,321.019809,140.918092,37.405405
0.494801,94.297043,-23284.24364,-100,272.887272,140.918656,37.405856
0.47788,-3.10527,-728.620699,-100,30.523827,140.914136,37.406304
0.426233,-34.335744,25.98528,-100,-100,140.92092,37.402253
0.436816,-22.533524,-124.551517,-100,-100,140.920354,37.402703
0.409367,-116.138116,7076.265454,104.357896,-100,140.921486,37.401351
0.413868,-99.770021,4535.219844,-100,-100,140.921485,37.401802
0.453978,413.776819,135222.6793,-100,571.525089,140.916963,37.404053
0.469366,-22.533524,-124.551517,-100,-100,140.919789,37.403604
0.413359,68.196379,-12515.93638,-100,145.784064,140.926572,37.399101
0.410495,110.902865,-6814.940968,-100,172.015633,140.926572,37.399552
0.407565,35.460233,-11869.7864,75.074109,-100,140.927138,37.3982
0.438734,-129.424861,-2633.097205,-100,-100,140.929399,37.3973
0.441455,-129.424861,-2633.097205,-100,-100,140.929399,37.39685
0.426431,-59.582613,3043.525695,56.617796,-100,140.928833,37.398201
0.414788,110.902865,-6814.940968,-100,172.015633,140.927137,37.399552
0.421227,-116.552735,6468.384536,112.604888,-100,140.919791,37.40135
0.414879,-116.552735,6468.384536,127.126815,-100,140.920356,37.4009
0.41002,-110.954387,7196.549668,-100,-100,140.919792,37.400449
0.398297,-195.463211,-82496.09595,443.918876,-100,140.920358,37.399548
0.399603,-195.463211,-82496.09595,504.932902,-100,140.919793,37.399548
0.596271,-124.448587,-28042.18252,247.168792,-100,140.890443,37.381947
0.602409,66.127898,-5488.104593,-100,104.266636,140.891008,37.381948
0.603134,-2.508891,-477.401153,-100,-100,140.892138,37.381498
0.40641,-65.804143,2121.242707,79.301127,-100,140.924875,37.401804
0.453536,-78.458006,375.375078,-100,-100,140.914697,37.409459
0.242539,115.154699,-1205.02799,-100,189.8028,140.900588,37.39773
0.26138,98.983633,-2026.018152,-100,203.151161,140.900589,37.39728
0.346172,72.768993,-2346.435148,-100,119.656806,140.900027,37.395026
0.332827,65.418194,-641.191095,-100,114.442777,140.900592,37.395026
0.417536,132.387486,5112.869222,-100,234.659161,140.927701,37.400003
0.433138,-59.582613,3043.525695,65.180788,-100,140.929398,37.398202
0.149369,1093.715494,1064125.79,-100,1201.007742,140.901717,37.398182
0.173906,115.154699,-1205.02799,197.255042,-100,140.901718,37.397731
0.097884,1093.715494,1064125.79,-100,1307.749291,140.902282,37.398182
0.514047,167.587475,-1751.27062,-100,231.945997,140.893263,37.384654
0.493655,-74.514377,-317.26146,-100,-100,140.909614,37.408103
0.174053,432.46262,4383.021191,-100,794.168356,140.905103,37.401339
0.133927,432.46262,4383.021191,-100,794.168356,140.905103,37.400889
0.145826,379.214708,62578.38923,-100,596.809934,140.906233,37.40134
0.099076,398.021789,69041.16454,-100,629.581485,140.906233,37.40089
0.145202,129.165959,14740.30787,-100,144.653172,140.906798,37.401341
0.410091,265.910237,-40361.12506,-100,559.1869,140.914704,37.404051
0.464537,87.194601,-33511.88937,-100,265.1732,140.916963,37.404503
0.529579,262.810741,3100.106344,-100,422.997636,140.893828,37.384204
0.514852,262.810741,3100.106344,-100,422.997636,140.893828,37.384654
0.625179,-249.10565,25954.33619,413.408842,-100,140.890445,37.380144
0.619677,-232.864784,21910.33284,366.715164,-100,140.890445,37.380595
0.281974,51.440787,-894.103911,-100,-100,140.900024,37.397279
0.596404,-209.770864,-3980.25082,331.011215,-100,140.893268,37.381048
0.551339,125.391828,-4981.062587,-100,-100,140.89383,37.383302
0.584724,69.140675,-534.01049,-100,130.558031,140.892136,37.382399
0.574947,77.271615,369.105801,-100,151.496149,140.892136,37.38285
0.588278,69.140675,-534.01049,-100,75.853601,140.892702,37.381949
0.429707,-2.656395,-938.743238,-100,-100,140.928267,37.399102
0.423407,45.718804,-7459.775777,-100,-100,140.927702,37.399102
0.436467,-43.741572,1620.70899,33.839382,-100,140.928832,37.399103
0.437946,-42.377271,1002.72375,-100,-100,140.908487,37.405398
0.422315,-41.185498,773.05001,-100,-100,140.910183,37.404949
0.423631,-41.185498,773.05001,-100,-100,140.910748,37.404949
0.395001,6.849049,17.128576,-100,-100,140.910748,37.404499
0.448303,-41.185498,773.05001,-100,-100,140.910747,37.4054
0.390349,25.94559,-2443.698411,-100,-100,140.908488,37.404497
0.148477,-57.516186,-54302.28328,289.17629,-100,140.90228,37.399985
0.15726,1845.865354,909025.2171,-100,3367.956366,140.901716,37.399083
0.467109,6.312719,-34.023387,-100,-100,140.909047,37.409455
-0.025117,75.988756,-8746.887682,-100,-100,140.902846,37.399084
0.011157,-49.958456,2114.900628,120.379905,-100,140.903976,37.399085
0.074166,-49.958456,2114.900628,117.853455,-100,140.904541,37.399086
0.192919,1093.715494,1064125.79,-100,1201.007742,140.901152,37.398181
0.212707,115.154699,-1205.02799,197.255042,-100,140.901153,37.397731
0.182952,177.186141,25358.65697,-100,177.912265,140.906797,37.401792
0.612865,-194.864666,25383.40793,303.026981,-100,140.889879,37.381045
0.235384,1684.70897,559134.0698,-100,3015.598872,140.900586,37.399533
0.485485,-33.238251,-38475.31436,-100,227.13592,140.913569,37.407656
0.482985,-8.224809,4.576201,-100,-100,140.915831,37.406305
0.484494,28.964725,-3800.947309,-100,73.63354,140.91583,37.406756
0.486249,-31.137137,-265.782468,-100,-100,140.916396,37.406306
0.433928,-22.605846,253.220025,-100,-100,140.928832,37.399553
0.424269,49.439691,807.168702,-100,-100,140.928266,37.400004
0.415134,153.562086,5355.384484,-100,288.460928,140.927701,37.400454
0.187898,284.332824,21813.85399,-100,450.504609,140.906232,37.401791
0.226288,63.401344,-9244.43632,48.390847,-100,140.906231,37.402242
0.236582,58.879095,-3086.066204,-100,177.76702,140.905667,37.402241
0.501032,-261.540557,49645.43251,360.000509,-100,140.910745,37.407654
0.499512,-261.540557,49645.43251,234.480288,-100,140.91018,37.407653
0.57364,67.301402,-966.641546,-100,-100,140.893266,37.3824
0.579459,69.140675,-534.01049,-100,63.696456,140.892701,37.3824
0.382023,-96.446022,4021.25081,-100,-100,140.92318,37.401803
0.40192,245.108023,9966.334288,-100,469.095611,140.926006,37.400904
0.401056,245.108023,9966.334288,-100,449.494864,140.926005,37.401354
0.402682,159.02042,5535.206522,-100,277.895839,140.925441,37.400903
0.572975,-96.952668,-8254.702824,-100,-100,140.894397,37.3815
0.581255,-41.466447,-228.171393,-100,-100,140.893832,37.381499
0.58929,-4.866231,-605.720617,-100,-100,140.893267,37.381499
0.384783,-63.00034,2513.770629,87.934608,-100,140.92318,37.402254
0.373381,-63.00034,2513.770629,87.934608,-100,140.923745,37.402254
0.428622,28.834903,-403.480422,-100,-100,140.92883,37.400905
0.025411,48.618024,-8508.722097,-100,-100,140.902845,37.399535
0.026748,-50.506989,2181.031993,248.617027,-100,140.903975,37.399536
-0.009193,-54.351432,2564.738854,253.648894,-100,140.90341,37.399535
0.48986,-186.186701,-118895.9842,566.69987,-100,140.913004,37.407655
0.494273,-380.699851,2029.365601,744.601814,-100,140.91244,37.407655
0.490351,-168.998403,-119587.5877,539.955113,-100,140.913005,37.407205
0.48709,-129.178928,-111238.1805,463.573285,-100,140.913006,37.406754
0.509961,30.372792,88.340741,-100,-100,140.89665,37.386009
0.512763,30.448669,-574.557039,-100,-100,140.897215,37.386009
0.517763,386.606846,56375.78663,-100,595.053703,140.894392,37.384655
0.534656,320.615243,30653.63591,-100,532.291588,140.896088,37.383755
0.530407,386.606846,56375.78663,-100,643.788516,140.896087,37.384206
0.321883,67.576705,96.588342,-100,52.453386,140.904536,37.403142
0.364895,67.576705,96.588342,-100,143.529066,140.904535,37.403592
0.073707,-29.026994,803.025438,200.871406,-100,140.903975,37.399987
0.123667,511.51628,75905.45623,-100,959.702814,140.903974,37.400437
0.073265,-11.332029,-464.385659,-100,-100,140.90341,37.399986
0.066573,-50.506989,2181.031993,231.497162,-100,140.90454,37.399536
0.625075,-86.416152,2017.540138,-100,-100,140.889881,37.380144
0.619682,-86.416152,2017.540138,-100,-100,140.88988,37.380594
0.604934,-128.211596,-22243.64045,249.39476,-100,140.890443,37.381496
0.612811,-245.106201,-6195.655037,450.323637,-100,140.890444,37.381046
0.630401,-354.481092,-28758.21133,743.425999,-100,140.891009,37.380596
0.380611,-105.12643,-2033.251265,-100,-100,140.898899,37.393673
0.226211,404.76756,26483.14044,-100,768.472882,140.899455,37.399983
0.443425,-43.741572,1620.70899,-100,-100,140.929397,37.399103
0.426847,13.174399,-402.074643,-100,-100,140.928267,37.399553
0.420353,77.718617,-3710.725181,-100,-100,140.927702,37.399553
0.560004,78.442268,1079.176641,-100,-100,140.8927,37.383301
0.430335,-43.741572,1620.70899,-100,-100,140.929397,37.398652
0.487466,486.286711,-34602.92588,-100,1007.22155,140.919222,37.404955
0.487266,182.909752,-25372.13187,-100,425.20609,140.918657,37.404955
0.482163,557.765203,-44752.29877,-100,1162.327648,140.919223,37.404505
0.475965,113.065071,-30911.01691,-100,234.909537,140.916397,37.405404
0.473954,113.065071,-30911.01691,-100,290.075296,140.916962,37.404954
0.48002,113.065071,-30911.01691,-100,296.79537,140.917527,37.404954
0.479126,-33.238251,-38475.31436,-100,227.13592,140.914699,37.407656
0.471902,87.194601,-33511.88937,-100,274.374392,140.917528,37.404504
0.477772,18.574641,-24787.88855,-100,202.319665,140.915264,37.407657
0.482623,20.850702,-4822.795307,-100,90.140471,140.91583,37.407207
0.484632,113.065071,-30911.01691,-100,321.019809,140.918092,37.404955
0.476067,30.050169,789.996287,-100,-100,140.919223,37.404054
0.232433,362.291639,-49325.54288,-100,788.978253,140.903408,37.401338
0.493033,-22.106982,223.836447,-100,-100,140.910179,37.408554
0.488755,-18.015436,77.960889,-100,-100,140.909614,37.408554
0.499143,-174.584689,24042.64853,137.703477,-100,140.910744,37.408104
0.49749,-174.584689,24042.64853,-100,-100,140.910179,37.408104
0.498032,-261.540557,49645.43251,389.757859,-100,140.911875,37.407654
0.458819,14.26401,-69.118446,-100,-100,140.909047,37.409906
0.469253,-8.55577,69.143794,8.797654,-100,140.909612,37.409906
0.494763,-22.106982,223.836447,-100,-100,140.911308,37.408555
0.495106,-22.106982,223.836447,-100,-100,140.910744,37.408555
0.49856,-174.584689,24042.64853,137.703477,-100,140.911309,37.408105
0.482463,-33.238251,-38475.31436,131.079031,-100,140.9147,37.407206
0.484132,-33.238251,-38475.31436,158.422244,-100,140.914135,37.407205
